Country,Year,Sub_commodity,Export/Import,Quantity in metric tons,Trade Value in 1000 USD
Belarus,1996,titanium ores and concentrates,Export,0,0
Belarus,1997,titanium ores and concentrates,Export,0,0
Belarus,1998,titanium ores and concentrates,Export,0.24,151
Belarus,1999,titanium ores and concentrates,Export,192.695,158.8
Belarus,2000,titanium ores and concentrates,Export,12,9.8
Belarus,2001,titanium ores and concentrates,Export,0.068,10
Belarus,2002,titanium ores and concentrates,Export,0,0
Belarus,2003,titanium ores and concentrates,Export,60,15
Belarus,2004,titanium ores and concentrates,Export,0,0
Belarus,2005,titanium ores and concentrates,Export,0,0
Belarus,2006,titanium ores and concentrates,Export,0,0
Belarus,2007,titanium ores and concentrates,Export,0,0
Belarus,2008,titanium ores and concentrates,Export,0,0
Belarus,2009,titanium ores and concentrates,Export,0,0
Belarus,2010,titanium ores and concentrates,Export,45,48.8
Belarus,2011,titanium ores and concentrates,Export,111,151.1
Belarus,2012,titanium ores and concentrates,Export,0,0
Belarus,2013,titanium ores and concentrates,Export,0,0
Belarus,2014,titanium ores and concentrates,Export,0,0
Belarus,2015,titanium ores and concentrates,Export,0,0
Belarus,2016,titanium ores and concentrates,Export,0,0
Belarus,2017,titanium ores and concentrates,Export,0,0
Belarus,2018,titanium ores and concentrates,Export,0,0
Belarus,2019,titanium ores and concentrates,Export,0,0
Belarus,2020,titanium ores and concentrates,Export,20,27
Belarus,2021,titanium ores and concentrates,Export,0,0
Belarus,2022,titanium ores and concentrates,Export,0,0
Belarus,2023,titanium ores and concentrates,Export,0,0
Belarus,1992,titanium ores and concentrates,Import,0,0
Belarus,1993,titanium ores and concentrates,Import,0,0
Belarus,1994,titanium ores and concentrates,Import,0,0
Belarus,1995,titanium ores and concentrates,Import,0,0
Belarus,1996,titanium ores and concentrates,Import,0,0
Belarus,1997,titanium ores and concentrates,Import,0,0
Belarus,1998,titanium ores and concentrates,Import,1193.25,450.3
Belarus,1999,titanium ores and concentrates,Import,1160.75,376.4
Belarus,2000,titanium ores and concentrates,Import,784,130.8
Belarus,2001,titanium ores and concentrates,Import,441,73.7
Belarus,2002,titanium ores and concentrates,Import,329,56.1
Belarus,2003,titanium ores and concentrates,Import,507,117.5
Belarus,2004,titanium ores and concentrates,Import,188.4,55.5
Belarus,2005,titanium ores and concentrates,Import,252,142.3
Belarus,2006,titanium ores and concentrates,Import,219,114.2
Belarus,2007,titanium ores and concentrates,Import,223,148.7
Belarus,2008,titanium ores and concentrates,Import,174,105.1
Belarus,2009,titanium ores and concentrates,Import,179,95.4
Belarus,2010,titanium ores and concentrates,Import,343.514,231.2
Belarus,2011,titanium ores and concentrates,Import,212.99,232.6
Belarus,2012,titanium ores and concentrates,Import,134.464,337.5
Belarus,2013,titanium ores and concentrates,Import,1008.91,1290.4
Belarus,2014,titanium ores and concentrates,Import,1015,1285
Belarus,2015,titanium ores and concentrates,Import,1119,862
Belarus,2016,titanium ores and concentrates,Import,1736.78,1456.7
Belarus,2017,titanium ores and concentrates,Import,2038,1762.1
Belarus,2018,titanium ores and concentrates,Import,2138,2223
Belarus,2019,titanium ores and concentrates,Import,2346.5,2732.4
Belarus,2020,titanium ores and concentrates,Import,2420.81,2962.1
Belarus,2021,titanium ores and concentrates,Import,1940.98,2559
Belarus,2022,titanium ores and concentrates,Import,0,0
Belarus,2023,titanium ores and concentrates,Import,0,0
Belgium,1992,titanium ores and concentrates,Export,0,0
Belgium,1993,titanium ores and concentrates,Export,0,0
Belgium,1994,titanium ores and concentrates,Export,0,0
Belgium,1995,titanium ores and concentrates,Export,0.001,0.01
Belgium,1996,titanium ores and concentrates,Export,21.901,45.27
Belgium,1997,titanium ores and concentrates,Export,1049.13,495.92
Belgium,1998,titanium ores and concentrates,Export,1727.48,796
Belgium,1999,titanium ores and concentrates,Export,1574.36,687.82
Belgium,2000,titanium ores and concentrates,Export,52769.2,18684.36
Belgium,2001,titanium ores and concentrates,Export,2699.46,1171.13
Belgium,2002,titanium ores and concentrates,Export,113948,39927.25
Belgium,2003,titanium ores and concentrates,Export,122026,45931.63
Belgium,2004,titanium ores and concentrates,Export,136844,50224.56
Belgium,2005,titanium ores and concentrates,Export,130306,48135.89
Belgium,2006,titanium ores and concentrates,Export,95085.6,35505.79
Belgium,2007,titanium ores and concentrates,Export,127943,47615.82
Belgium,2008,titanium ores and concentrates,Export,98327.5,38431.63
Belgium,2009,titanium ores and concentrates,Export,58263.7,23677.39
Belgium,2010,titanium ores and concentrates,Export,15100.5,9063.27
Belgium,2011,titanium ores and concentrates,Export,29291.5,16702.3
Belgium,2012,titanium ores and concentrates,Export,22055.6,34457.13
Belgium,2013,titanium ores and concentrates,Export,11273.9,16083.33
Belgium,2014,titanium ores and concentrates,Export,5289.88,4495.41
Belgium,2015,titanium ores and concentrates,Export,8526.78,6194.03
Belgium,2016,titanium ores and concentrates,Export,11318.3,8481.33
Belgium,2017,titanium ores and concentrates,Export,11839.5,8124.93
Belgium,2018,titanium ores and concentrates,Export,50684.2,41440.07
Belgium,2019,titanium ores and concentrates,Export,28461.5,25085.42
Belgium,2020,titanium ores and concentrates,Export,41808.4,40821.62
Belgium,2021,titanium ores and concentrates,Export,58609.5,59033.81
Belgium,2022,titanium ores and concentrates,Export,92849.3,110733.87
Belgium,2023,titanium ores and concentrates,Export,42175.3,41049.38
Belgium,1992,titanium ores and concentrates,Import,0,0
Belgium,1993,titanium ores and concentrates,Import,0,0
Belgium,1994,titanium ores and concentrates,Import,0,0
Belgium,1995,titanium ores and concentrates,Import,89481.9,27715.12
Belgium,1996,titanium ores and concentrates,Import,60715.7,20482.51
Belgium,1997,titanium ores and concentrates,Import,51092.5,23282.83
Belgium,1998,titanium ores and concentrates,Import,83118.6,39273.89
Belgium,1999,titanium ores and concentrates,Import,83702.9,39034.95
Belgium,2000,titanium ores and concentrates,Import,134160,47993.6
Belgium,2001,titanium ores and concentrates,Import,56861.8,23447.45
Belgium,2002,titanium ores and concentrates,Import,142867,54243.42
Belgium,2003,titanium ores and concentrates,Import,177056,67596.52
Belgium,2004,titanium ores and concentrates,Import,165280,63688.61
Belgium,2005,titanium ores and concentrates,Import,165699,66151.29
Belgium,2006,titanium ores and concentrates,Import,157463,67775.62
Belgium,2007,titanium ores and concentrates,Import,221152,96604.24
Belgium,2008,titanium ores and concentrates,Import,204525,100919.66
Belgium,2009,titanium ores and concentrates,Import,110160,51430.86
Belgium,2010,titanium ores and concentrates,Import,99307.2,58368.4
Belgium,2011,titanium ores and concentrates,Import,126251,93520.2
Belgium,2012,titanium ores and concentrates,Import,111773,223738.26
Belgium,2013,titanium ores and concentrates,Import,86727,97305.2
Belgium,2014,titanium ores and concentrates,Import,113866,98822.76
Belgium,2015,titanium ores and concentrates,Import,125983,103043.75
Belgium,2016,titanium ores and concentrates,Import,94564.7,71139.42
Belgium,2017,titanium ores and concentrates,Import,153872,119093.98
Belgium,2018,titanium ores and concentrates,Import,106572,95028.92
Belgium,2019,titanium ores and concentrates,Import,154735,158080.52
Belgium,2020,titanium ores and concentrates,Import,148283,164660.18
Belgium,2021,titanium ores and concentrates,Import,147715,160938.35
Belgium,2022,titanium ores and concentrates,Import,226758,273216.94
Belgium,2023,titanium ores and concentrates,Import,85196.6,97992.57
Bosnia and Herzegovina,1992,titanium ores and concentrates,Export,0,0
Bosnia and Herzegovina,1993,titanium ores and concentrates,Export,0,0
Bosnia and Herzegovina,1994,titanium ores and concentrates,Export,0,0
Bosnia and Herzegovina,1995,titanium ores and concentrates,Export,0,0
Bosnia and Herzegovina,1996,titanium ores and concentrates,Export,0,0
Bosnia and Herzegovina,1997,titanium ores and concentrates,Export,0,0
Bosnia and Herzegovina,1998,titanium ores and concentrates,Export,0,0
Bosnia and Herzegovina,1999,titanium ores and concentrates,Export,0,0
Bosnia and Herzegovina,2000,titanium ores and concentrates,Export,0,0
Bosnia and Herzegovina,2001,titanium ores and concentrates,Export,0,0
Bosnia and Herzegovina,2002,titanium ores and concentrates,Export,0,0
Bosnia and Herzegovina,2003,titanium ores and concentrates,Export,0,0
Bosnia and Herzegovina,2004,titanium ores and concentrates,Export,0,0
Bosnia and Herzegovina,2005,titanium ores and concentrates,Export,0,0
Bosnia and Herzegovina,2006,titanium ores and concentrates,Export,0,0
Bosnia and Herzegovina,2007,titanium ores and concentrates,Export,0,0
Bosnia and Herzegovina,2008,titanium ores and concentrates,Export,0,0
Bosnia and Herzegovina,2009,titanium ores and concentrates,Export,0,0
Bosnia and Herzegovina,2010,titanium ores and concentrates,Export,0,0
Bosnia and Herzegovina,2011,titanium ores and concentrates,Export,0,0
Bosnia and Herzegovina,2012,titanium ores and concentrates,Export,0,0
Bosnia and Herzegovina,2013,titanium ores and concentrates,Export,0,0
Bosnia and Herzegovina,2014,titanium ores and concentrates,Export,0,0
Bosnia and Herzegovina,2015,titanium ores and concentrates,Export,0,0
Bosnia and Herzegovina,2016,titanium ores and concentrates,Export,0,0
Bosnia and Herzegovina,2017,titanium ores and concentrates,Export,0,0
Bosnia and Herzegovina,2018,titanium ores and concentrates,Export,0,0
Bosnia and Herzegovina,2019,titanium ores and concentrates,Export,0,0
Bosnia and Herzegovina,2020,titanium ores and concentrates,Export,0,0
Bosnia and Herzegovina,2021,titanium ores and concentrates,Export,0,0
Bosnia and Herzegovina,2022,titanium ores and concentrates,Export,0,0
Bosnia and Herzegovina,2023,titanium ores and concentrates,Export,15,8
Bosnia and Herzegovina,1992,titanium ores and concentrates,Import,0,0
Bosnia and Herzegovina,1993,titanium ores and concentrates,Import,0,0
Bosnia and Herzegovina,1994,titanium ores and concentrates,Import,0,0
Bosnia and Herzegovina,1995,titanium ores and concentrates,Import,0,0
Bosnia and Herzegovina,1996,titanium ores and concentrates,Import,0,0
Bosnia and Herzegovina,1997,titanium ores and concentrates,Import,0,0
Bosnia and Herzegovina,1998,titanium ores and concentrates,Import,0,0
Bosnia and Herzegovina,1999,titanium ores and concentrates,Import,0,0
Bosnia and Herzegovina,2000,titanium ores and concentrates,Import,0,0
Bosnia and Herzegovina,2001,titanium ores and concentrates,Import,0,0
Bosnia and Herzegovina,2002,titanium ores and concentrates,Import,0,0
Bosnia and Herzegovina,2003,titanium ores and concentrates,Import,0,0
Bosnia and Herzegovina,2004,titanium ores and concentrates,Import,0,0
Bosnia and Herzegovina,2005,titanium ores and concentrates,Import,42,30
Bosnia and Herzegovina,2006,titanium ores and concentrates,Import,0,0
Bosnia and Herzegovina,2007,titanium ores and concentrates,Import,39,32
Bosnia and Herzegovina,2008,titanium ores and concentrates,Import,14,13
Bosnia and Herzegovina,2009,titanium ores and concentrates,Import,20,20
Bosnia and Herzegovina,2010,titanium ores and concentrates,Import,45,45
Bosnia and Herzegovina,2011,titanium ores and concentrates,Import,14,26
Bosnia and Herzegovina,2012,titanium ores and concentrates,Import,5,15
Bosnia and Herzegovina,2013,titanium ores and concentrates,Import,41,80
Bosnia and Herzegovina,2014,titanium ores and concentrates,Import,24,32
Bosnia and Herzegovina,2015,titanium ores and concentrates,Import,0,0
Bosnia and Herzegovina,2016,titanium ores and concentrates,Import,21,18
Bosnia and Herzegovina,2017,titanium ores and concentrates,Import,0,0
Bosnia and Herzegovina,2018,titanium ores and concentrates,Import,0,0
Bosnia and Herzegovina,2019,titanium ores and concentrates,Import,0,0
Bosnia and Herzegovina,2020,titanium ores and concentrates,Import,0,0
Bosnia and Herzegovina,2021,titanium ores and concentrates,Import,0,0
Bosnia and Herzegovina,2022,titanium ores and concentrates,Import,0,0
Bosnia and Herzegovina,2023,titanium ores and concentrates,Import,0,0
Brazil,1992,titanium ores and concentrates,Export,633,139
Brazil,1993,titanium ores and concentrates,Export,656,142
Brazil,1994,titanium ores and concentrates,Export,1071,233
Brazil,1995,titanium ores and concentrates,Export,25,18
Brazil,1996,titanium ores and concentrates,Export,252,50
Brazil,1997,titanium ores and concentrates,Export,252,50
Brazil,1998,titanium ores and concentrates,Export,0,49
Brazil,1999,titanium ores and concentrates,Export,252,49
Brazil,2000,titanium ores and concentrates,Export,0,0
Brazil,2001,titanium ores and concentrates,Export,0,0
Brazil,2002,titanium ores and concentrates,Export,100,56
Brazil,2003,titanium ores and concentrates,Export,0,0
Brazil,2004,titanium ores and concentrates,Export,0,0
Brazil,2005,titanium ores and concentrates,Export,19801,1304
Brazil,2006,titanium ores and concentrates,Export,21894,1757
Brazil,2007,titanium ores and concentrates,Export,9108,770
Brazil,2008,titanium ores and concentrates,Export,19281,1998
Brazil,2009,titanium ores and concentrates,Export,17357,1752
Brazil,2010,titanium ores and concentrates,Export,35117,3652
Brazil,2011,titanium ores and concentrates,Export,82675,12393
Brazil,2012,titanium ores and concentrates,Export,60966,10228
Brazil,2013,titanium ores and concentrates,Export,49691,10829
Brazil,2014,titanium ores and concentrates,Export,66028,14187
Brazil,2015,titanium ores and concentrates,Export,16591,2384
Brazil,2016,titanium ores and concentrates,Export,25975,3290
Brazil,2017,titanium ores and concentrates,Export,68264,8311
Brazil,2018,titanium ores and concentrates,Export,111539,15979
Brazil,2019,titanium ores and concentrates,Export,40917,5944
Brazil,2020,titanium ores and concentrates,Export,57334,10841
Brazil,2021,titanium ores and concentrates,Export,55783,9610
Brazil,2022,titanium ores and concentrates,Export,46993,6450
Brazil,2023,titanium ores and concentrates,Export,74555,14385
Brazil,1992,titanium ores and concentrates,Import,1571,799
Brazil,1993,titanium ores and concentrates,Import,1833,783
Brazil,1994,titanium ores and concentrates,Import,845,386
Brazil,1995,titanium ores and concentrates,Import,1170,785
Brazil,1996,titanium ores and concentrates,Import,865,857
Brazil,1997,titanium ores and concentrates,Import,1195,1057
Brazil,1998,titanium ores and concentrates,Import,1062,691
Brazil,1999,titanium ores and concentrates,Import,220,107
Brazil,2000,titanium ores and concentrates,Import,1489,710
Brazil,2001,titanium ores and concentrates,Import,17175,2562
Brazil,2002,titanium ores and concentrates,Import,2886,1250
Brazil,2003,titanium ores and concentrates,Import,2211,950
